"총조사인구 총괄(시군구/성/5세연령별)"

"C행정구역별","행정구역별","C연령별","연령별","시점","인구 (명)","남자 (명)","여자 (명)","성비(명) (%)"
'11120," 은평구",'30,"25 - 29세",2010,35697,17408,18289,95.20
'11120," 은평구",'35,"30 - 34세",2010,37955,18998,18957,100.20
'11120," 은평구",'40,"35 - 39세",2010,40693,20605,20088,102.60
'11120," 은평구",'45,"40 - 44세",2010,37751,18652,19099,97.70
'11120," 은평구",'50,"45 - 49세",2010,36079,17474,18605,93.90
'11120," 은평구",'55,"50 - 54세",2010,36326,17044,19282,88.40
'11120," 은평구",'60,"55 - 59세",2010,28097,13307,14790,90.00
'11120," 은평구",'65,"60 - 64세",2010,23823,11143,12680,87.90
'11120," 은평구",'70,"65 - 69세",2010,19546,9265,10281,90.10
'11120," 은평구",'75,"70 - 74세",2010,14670,6820,7850,86.90
'11120," 은평구",'80,"75 - 79세",2010,8445,3553,4892,72.60
'11120," 은평구",'85,"80 - 84세",2010,4421,1474,2947,50.00
'11120," 은평구",'90,"85세이상",2010,2767,738,2029,36.40
'11120," 은평구",'96,"15세미만",2010,66249,33989,32260,105.40
'11120," 은평구",'97,"15 - 64세",2010,332014,163025,168989,96.50
'11120," 은평구",'98,"65세이상",2010,49849,21850,27999,78.00
'11120," 은평구",'99,"평균연령",2010,38.7,37.7,39.6,
'11120," 은평구",'9A,"연령중위수",2010,38.6,37.7,39.5,
'11130," 서대문구",'00,"계",2010,307562,148501,159061,93.40
'11130," 서대문구",'05,"0 - 4세",2010,11434,5863,5571,105.20
'11130," 서대문구",'10,"5 - 9세",2010,12408,6377,6031,105.70
'11130," 서대문구",'15,"10 - 14세",2010,16303,8342,7961,104.80
'11130," 서대문구",'20,"15 - 19세",2010,21028,10788,10240,105.40
'11130," 서대문구",'25,"20 - 24세",2010,25865,12213,13652,89.50
'11130," 서대문구",'30,"25 - 29세",2010,28399,14044,14355,97.80
'11130," 서대문구",'35,"30 - 34세",2010,24879,12475,12404,100.60
'11130," 서대문구",'40,"35 - 39세",2010,26219,13174,13045,101.00
'11130," 서대문구",'45,"40 - 44세",2010,24849,12297,12552,98.00
'11130," 서대문구",'50,"45 - 49세",2010,23459,11272,12187,92.50
'11130," 서대문구",'55,"50 - 54세",2010,23092,10934,12158,89.90
'11130," 서대문구",'60,"55 - 59세",2010,17609,8284,9325,88.80
'11130," 서대문구",'65,"60 - 64세",2010,15286,6886,8400,82.00
'11130," 서대문구",'70,"65 - 69세",2010,13436,6071,7365,82.40
'11130," 서대문구",'75,"70 - 74세",2010,11216,5041,6175,81.60
'11130," 서대문구",'80,"75 - 79세",2010,6504,2685,3819,70.30
'11130," 서대문구",'85,"80 - 84세",2010,3476,1200,2276,52.70
'11130," 서대문구",'90,"85세이상",2010,2100,555,1545,35.90
'11130," 서대문구",'96,"15세미만",2010,40145,20582,19563,105.20
'11130," 서대문구",'97,"15 - 64세",2010,230685,112367,118318,95.00
'11130," 서대문구",'98,"65세이상",2010,36732,15552,21180,73.40
'11130," 서대문구",'99,"평균연령",2010,38.7,37.6,39.7,
'11130," 서대문구",'9A,"연령중위수",2010,37.7,36.7,38.6,
'11140," 마포구",'00,"계",2010,363343,174405,188938,92.30
'11140," 마포구",'05,"0 - 4세",2010,16383,8391,7992,105.00
'11140," 마포구",'10,"5 - 9세",2010,15865,8166,7699,106.10
'11140," 마포구",'15,"10 - 14세",2010,18329,9357,8972,104.30
'11140," 마포구",'20,"15 - 19세",2010,20477,10457,10020,104.40
'11140," 마포구",'25,"20 - 24세",2010,26433,12306,14127,87.10
'11140," 마포구",'30,"25 - 29세",2010,37499,17201,20298,84.70
'11140," 마포구",'35,"30 - 34세",2010,36956,17942,19014,94.40
'11140," 마포구",'40,"35 - 39세",2010,36811,18611,18200,102.30
'11140," 마포구",'45,"40 - 44세",2010,29725,15139,14586,103.80
'11140," 마포구",'50,"45 - 49세",2010,25958,12519,13439,93.20
'11140," 마포구",'55,"50 - 54세",2010,25486,12015,13471,89.20
'11140," 마포구",'60,"55 - 59세",2010,19376,8880,10496,84.60
'11140," 마포구",'65,"60 - 64세",2010,16533,7340,9193,79.80
'11140," 마포구",'70,"65 - 69세",2010,14207,6553,7654,85.60
'11140," 마포구",'75,"70 - 74세",2010,10981,4964,6017,82.50
'11140," 마포구",'80,"75 - 79세",2010,6799,2766,4033,68.60
'11140," 마포구",'85,"80 - 84세",2010,3402,1210,2192,55.20
'11140," 마포구",'90,"85세이상",2010,2123,588,1535,38.30
'11140," 마포구",'96,"15세미만",2010,50577,25914,24663,105.10
'11140," 마포구",'97,"15 - 64세",2010,275254,132410,142844,92.70
'11140," 마포구",'98,"65세이상",2010,37512,16081,21431,75.00
'11140," 마포구",'99,"평균연령",2010,37.7,36.8,38.5,
'11140," 마포구",'9A,"연령중위수",2010,36.3,35.9,36.8,
'11150," 양천구",'00,"계",2010,466456,230301,236155,97.50
'11150," 양천구",'05,"0 - 4세",2010,17871,9085,8786,103.40
'11150," 양천구",'10,"5 - 9세",2010,22969,11881,11088,107.20
'11150," 양천구",'15,"10 - 14세",2010,35855,19143,16712,114.50
'11150," 양천구",'20,"15 - 19세",2010,38395,20265,18130,111.80
'11150," 양천구",'25,"20 - 24세",2010,29806,15395,14411,106.80
'11150," 양천구",'30,"25 - 29세",2010,34484,16909,17575,96.20
'11150," 양천구",'35,"30 - 34세",2010,33269,16432,16837,97.60
'11150," 양천구",'40,"35 - 39세",2010,38140,18048,20092,89.80
'11150," 양천구",'45,"40 - 44세",2010,45079,21103,23976,88.00
'11150," 양천구",'50,"45 - 49세",2010,46411,23033,23378,98.50
'11150," 양천구",'55,"50 - 54세",2010,40196,19899,20297,98.00
'11150," 양천구",'60,"55 - 59세",2010,27884,13960,13924,100.30
'11150," 양천구",'65,"60 - 64세",2010,19566,9945,9621,103.40
'11150," 양천구",'70,"65 - 69세",2010,13699,6778,6921,97.90
'11150," 양천구",'75,"70 - 74세",2010,9983,4317,5666,76.20
'11150," 양천구",'80,"75 - 79세",2010,6634,2380,4254,55.90
'11150," 양천구",'85,"80 - 84세",2010,3806,1143,2663,42.90
'11150," 양천구",'90,"85세이상",2010,2409,585,1824,32.10
'11150," 양천구",'96,"15세미만",2010,76695,40109,36586,109.60
'11150," 양천구",'97,"15 - 64세",2010,353230,174989,178241,98.20
'11150," 양천구",'98,"65세이상",2010,36531,15203,21328,71.30
'11150," 양천구",'99,"평균연령",2010,36.9,36.0,37.8,
'11150," 양천구",'9A,"연령중위수",2010,37.9,36.8,38.8,
'11160," 강서구",'00,"계",2010,543559,265856,277703,95.70
'11160," 강서구",'05,"0 - 4세",2010,25276,13118,12158,107.90
'11160," 강서구",'10,"5 - 9세",2010,24960,12821,12139,105.60
'11160," 강서구",'15,"10 - 14세",2010,30486,15757,14729,107.00
'11160," 강서구",'20,"15 - 19세",2010,35741,18558,17183,108.00
'11160," 강서구",'25,"20 - 24세",2010,35713,18250,17463,104.50
'11160," 강서구",'30,"25 - 29세",2010,48682,23384,25298,92.40
'11160," 강서구",'35,"30 - 34세",2010,50916,25371,25545,99.30
'11160," 강서구",'40,"35 - 39세",2010,49570,25120,24450,102.70
'11160," 강서구",'45,"40 - 44세",2010,43475,21486,21989,97.70
'11160," 강서구",'50,"45 - 49세",2010,44576,21095,23481,89.80
'11160," 강서구",'55,"50 - 54세",2010,46252,21665,24587,88.10
'11160," 강서구",'60,"55 - 59세",2010,34617,16574,18043,91.90
'11160," 강서구",'65,"60 - 64세",2010,25833,12839,12994,98.80
'11160," 강서구",'70,"65 - 69세",2010,17806,8749,9057,96.60
'11160," 강서구",'75,"70 - 74세",2010,12860,5630,7230,77.90
'11160," 강서구",'80,"75 - 79세",2010,8457,3121,5336,58.50
'11160," 강서구",'85,"80 - 84세",2010,5082,1473,3609,40.80
'11160," 강서구",'90,"85세이상",2010,3257,845,2412,35.00
'11160," 강서구",'96,"15세미만",2010,80722,41696,39026,106.80
'11160," 강서구",'97,"15 - 64세",2010,415375,204342,211033,96.80
'11160," 강서구",'98,"65세이상",2010,47462,19818,27644,71.70
'11160," 강서구",'99,"평균연령",2010,37.5,36.5,38.5,
'11160," 강서구",'9A,"연령중위수",2010,37.0,36.2,37.9,
'11170," 구로구",'00,"계",2010,401239,200713,200526,100.10
'11170," 구로구",'05,"0 - 4세",2010,20325,10457,9868,106.00
'11170," 구로구",'10,"5 - 9세",2010,17841,9353,8488,110.20
'11170," 구로구",'15,"10 - 14세",2010,20939,10828,10111,107.10
'11170," 구로구",'20,"15 - 19세",2010,23482,12441,11041,112.70
'11170," 구로구",'25,"20 - 24세",2010,24641,12593,12048,104.50
'11170," 구로구",'30,"25 - 29세",2010,37006,18109,18897,95.80
'11170," 구로구",'35,"30 - 34세",2010,40606,20612,19994,103.10
'11170," 구로구",'40,"35 - 39세",2010,37904,20140,17764,113.40
'11170," 구로구",'45,"40 - 44세",2010,31382,16082,15300,105.10
'11170," 구로구",'50,"45 - 49세",2010,30586,15140,15446,98.00
'11170," 구로구",'55,"50 - 54세",2010,32265,15162,17103,88.70
'11170," 구로구",'60,"55 - 59세",2010,26280,12641,13639,92.70
'11170," 구로구",'65,"60 - 64세",2010,21157,10593,10564,100.30
'11170," 구로구",'70,"65 - 69세",2010,15183,7597,7586,100.10
'11170," 구로구",'75,"70 - 74세",2010,10498,5012,5486,91.40
'11170," 구로구",'80,"75 - 79세",2010,6028,2467,3561,69.30
'11170," 구로구",'85,"80 - 84세",2010,3143,991,2152,46.10
'11170," 구로구",'90,"85세이상",2010,1973,495,1478,33.50
'11170," 구로구",'96,"15세미만",2010,59105,30638,28467,107.60
'11170," 구로구",'97,"15 - 64세",2010,305309,153513,151796,101.10
'11170," 구로구",'98,"65세이상",2010,36825,16562,20263,81.70
'11170," 구로구",'99,"평균연령",2010,37.8,37.0,38.6,
'11170," 구로구",'9A,"연령중위수",2010,37.1,36.5,37.7,
'11180," 금천구",'00,"계",2010,230447,116529,113918,102.30
'11180," 금천구",'05,"0 - 4세",2010,8880,4524,4356,103.90
'11180," 금천구",'10,"5 - 9세",2010,9357,4812,4545,105.90
'11180," 금천구",'15,"10 - 14세",2010,12707,6609,6098,108.40
'11180," 금천구",'20,"15 - 19세",2010,15220,7975,7245,110.10
'11180," 금천구",'25,"20 - 24세",2010,14875,7738,7137,108.40
'11180," 금천구",'30,"25 - 29세",2010,20844,10940,9904,110.50
'11180," 금천구",'35,"30 - 34세",2010,19896,10744,9152,117.40
'11180," 금천구",'40,"35 - 39세",2010,19818,10415,9403,110.80
'11180," 금천구",'45,"40 - 44세",2010,19602,9967,9635,103.40
'11180," 금천구",'50,"45 - 49세",2010,20230,10103,10127,99.80
'11180," 금천구",'55,"50 - 54세",2010,19539,9672,9867,98.00
'11180," 금천구",'60,"55 - 59세",2010,14828,7199,7629,94.40
'11180," 금천구",'65,"60 - 64세",2010,11971,5860,6111,95.90
'11180," 금천구",'70,"65 - 69세",2010,9339,4630,4709,98.30
'11180," 금천구",'75,"70 - 74세",2010,6427,3004,3423,87.80
'11180," 금천구",'80,"75 - 79세",2010,3723,1517,2206,68.80
'11180," 금천구",'85,"80 - 84세",2010,1946,551,1395,39.50
'11180," 금천구",'90,"85세이상",2010,1245,269,976,27.60
'11180," 금천구",'96,"15세미만",2010,30944,15945,14999,106.30
'11180," 금천구",'97,"15 - 64세",2010,176823,90613,86210,105.10
'11180," 금천구",'98,"65세이상",2010,22680,9971,12709,78.50
'11180," 금천구",'99,"평균연령",2010,38.6,37.7,39.5,
'11180," 금천구",'9A,"연령중위수",2010,38.4,37.4,39.5,
'11190," 영등포구",'00,"계",2010,374543,186507,188036,99.20
'11190," 영등포구",'05,"0 - 4세",2010,17673,9106,8567,106.30
'11190," 영등포구",'10,"5 - 9세",2010,15892,8212,7680,106.90
'11190," 영등포구",'15,"10 - 14세",2010,18436,9456,8980,105.30
'11190," 영등포구",'20,"15 - 19세",2010,21293,11293,10000,112.90
'11190," 영등포구",'25,"20 - 24세",2010,23550,11814,11736,100.70
'11190," 영등포구",'30,"25 - 29세",2010,34511,17063,17448,97.80
'11190," 영등포구",'35,"30 - 34세",2010,36960,18549,18411,100.70
'11190," 영등포구",'40,"35 - 39세",2010,35541,18742,16799,111.60
'11190," 영등포구",'45,"40 - 44세",2010,30264,15710,14554,107.90
'11190," 영등포구",'50,"45 - 49세",2010,28984,14479,14505,99.80
'11190," 영등포구",'55,"50 - 54세",2010,30173,14398,15775,91.30
'11190," 영등포구",'60,"55 - 59세",2010,23455,11265,12190,92.40
'11190," 영등포구",'65,"60 - 64세",2010,19109,9358,9751,96.00
'11190," 영등포구",'70,"65 - 69세",2010,14916,7236,7680,94.20
'11190," 영등포구",'75,"70 - 74세",2010,11228,5231,5997,87.20
'11190," 영등포구",'80,"75 - 79세",2010,6839,2835,4004,70.80
'11190," 영등포구",'85,"80 - 84세",2010,3482,1162,2320,50.10
'11190," 영등포구",'90,"85세이상",2010,2237,598,1639,36.50
'11190," 영등포구",'96,"15세미만",2010,52001,26774,25227,106.10
'11190," 영등포구",'97,"15 - 64세",2010,283840,142671,141169,101.10
'11190," 영등포구",'98,"65세이상",2010,38702,17062,21640,78.80
'11190," 영등포구",'99,"평균연령",2010,38.4,37.6,39.3,
'11190," 영등포구",'9A,"연령중위수",2010,37.7,37.1,38.3,
'11200," 동작구",'00,"계",2010,390197,192429,197768,97.30
'11200," 동작구",'05,"0 - 4세",2010,16169,8385,7784,107.70
'11200," 동작구",'10,"5 - 9세",2010,15730,8124,7606,106.80
'11200," 동작구",'15,"10 - 14세",2010,18856,9678,9178,105.40
'11200," 동작구",'20,"15 - 19세",2010,23300,12215,11085,110.20
'11200," 동작구",'25,"20 - 24세",2010,31827,15647,16180,96.70
'11200," 동작구",'30,"25 - 29세",2010,44148,22691,21457,105.80
'11200," 동작구",'35,"30 - 34세",2010,38108,19582,18526,105.70
'11200," 동작구",'40,"35 - 39세",2010,34447,17771,16676,106.60
'11200," 동작구",'45,"40 - 44세",2010,28830,14667,14163,103.60
'11200," 동작구",'50,"45 - 49세",2010,27224,12990,14234,91.30
'11200," 동작구",'55,"50 - 54세",2010,28759,13215,15544,85.00
'11200," 동작구",'60,"55 - 59세",2010,23184,10624,12560,84.60
'11200," 동작구",'65,"60 - 64세",2010,20001,9240,10761,85.90
'11200," 동작구",'70,"65 - 69세",2010,15715,7637,8078,94.50
'11200," 동작구",'75,"70 - 74세",2010,11428,5308,6120,86.70
'11200," 동작구",'80,"75 - 79세",2010,6740,2893,3847,75.20
'11200," 동작구",'85,"80 - 84세",2010,3445,1163,2282,51.00
'11200," 동작구",'90,"85세이상",2010,2286,599,1687,35.50
'11200," 동작구",'96,"15세미만",2010,50755,26187,24568,106.60
'11200," 동작구",'97,"15 - 64세",2010,299828,148642,151186,98.30
'11200," 동작구",'98,"65세이상",2010,39614,17600,22014,79.90
'11200," 동작구",'99,"평균연령",2010,37.8,36.8,38.8,
'11200," 동작구",'9A,"연령중위수",2010,36.0,35.0,37.1,
'11210," 관악구",'00,"계",2010,511185,257548,253637,101.50
'11210," 관악구",'05,"0 - 4세",2010,19631,10011,9620,104.10
'11210," 관악구",'10,"5 - 9세",2010,18321,9429,8892,106.00
'11210," 관악구",'15,"10 - 14세",2010,22295,11638,10657,109.20
'11210," 관악구",'20,"15 - 19세",2010,27970,14691,13279,110.60
'11210," 관악구",'25,"20 - 24세",2010,43456,20551,22905,89.70
'11210," 관악구",'30,"25 - 29세",2010,69032,35919,33113,108.50
'11210," 관악구",'35,"30 - 34세",2010,56732,31294,25438,123.00
'11210," 관악구",'40,"35 - 39세",2010,46391,25618,20773,123.30
'11210," 관악구",'45,"40 - 44세",2010,35972,18749,17223,108.90
'11210," 관악구",'50,"45 - 49세",2010,33803,16478,17325,95.10
'11210," 관악구",'55,"50 - 54세",2010,35261,16121,19140,84.20
'11210," 관악구",'60,"55 - 59세",2010,29618,13605,16013,85.00
'11210," 관악구",'65,"60 - 64세",2010,25689,12123,13566,89.40
'11210," 관악구",'70,"65 - 69세",2010,20135,9911,10224,96.90
'11210," 관악구",'75,"70 - 74세",2010,13594,6648,6946,95.70
'11210," 관악구",'80,"75 - 79세",2010,7321,3076,4245,72.50
'11210," 관악구",'85,"80 - 84세",2010,3721,1178,2543,46.30
'11210," 관악구",'90,"85세이상",2010,2243,508,1735,29.30
'11210," 관악구",'96,"15세미만",2010,60247,31078,29169,106.50
'11210," 관악구",'97,"15 - 64세",2010,403924,205149,198775,103.20
'11210," 관악구",'98,"65세이상",2010,47014,21321,25693,83.00
'11210," 관악구",'99,"평균연령",2010,37.4,36.6,38.2,
'11210," 관악구",'9A,"연령중위수",2010,34.8,34.1,35.7,
'11220," 서초구",'00,"계",2010,388220,186678,201542,92.60
'11220," 서초구",'05,"0 - 4세",2010,15963,8179,7784,105.10
'11220," 서초구",'10,"5 - 9세",2010,17258,8873,8385,105.80
'11220," 서초구",'15,"10 - 14세",2010,23683,12409,11274,110.10
'11220," 서초구",'20,"15 - 19세",2010,25872,13487,12385,108.90
'11220," 서초구",'25,"20 - 24세",2010,26650,12825,13825,92.80
'11220," 서초구",'30,"25 - 29세",2010,35052,15836,19216,82.40
'11220," 서초구",'35,"30 - 34세",2010,35041,16498,18543,89.00
'11220," 서초구",'40,"35 - 39세",2010,34400,16178,18222,88.80
'11220," 서초구",'45,"40 - 44세",2010,33762,16117,17645,91.30
'11220," 서초구",'50,"45 - 49세",2010,31888,15366,16522,93.00
'11220," 서초구",'55,"50 - 54세",2010,31286,14595,16691,87.40
'11220," 서초구",'60,"55 - 59세",2010,24960,11719,13241,88.50
'11220," 서초구",'65,"60 - 64세",2010,19675,9490,10185,93.20
'11220," 서초구",'70,"65 - 69세",2010,13540,7024,6516,107.80
'11220," 서초구",'75,"70 - 74세",2010,8551,4290,4261,100.70
'11220," 서초구",'80,"75 - 79세",2010,5172,2187,2985,73.30
'11220," 서초구",'85,"80 - 84세",2010,3228,1005,2223,45.20
'11220," 서초구",'90,"85세이상",2010,2239,600,1639,36.60
'11220," 서초구",'96,"15세미만",2010,56904,29461,27443,107.40
'11220," 서초구",'97,"15 - 64세",2010,298586,142111,156475,90.80
'11220," 서초구",'98,"65세이상",2010,32730,15106,17624,85.70
'11220," 서초구",'99,"평균연령",2010,37.5,36.8,38.1,
'11220," 서초구",'9A,"연령중위수",2010,37.2,36.7,37.7,
'11230," 강남구",'00,"계",2010,522198,248319,273879,90.70
'11230," 강남구",'05,"0 - 4세",2010,17262,8800,8462,104.00
'11230," 강남구",'10,"5 - 9세",2010,18773,9808,8965,109.40
'11230," 강남구",'15,"10 - 14세",2010,31933,16985,14948,113.60
'11230," 강남구",'20,"15 - 19세",2010,39985,21413,18572,115.30
'11230," 강남구",'25,"20 - 24세",2010,38355,17860,20495,87.10
'11230," 강남구",'30,"25 - 29세",2010,53824,22797,31027,73.50
'11230," 강남구",'35,"30 - 34세",2010,49779,23496,26283,89.40
'11230," 강남구",'40,"35 - 39세",2010,41805,19905,21900,90.90
'11230," 강남구",'45,"40 - 44세",2010,44603,20111,24492,82.10
'11230," 강남구",'50,"45 - 49세",2010,47254,22531,24723,91.10
'11230," 강남구",'55,"50 - 54세",2010,42625,20257,22368,90.60
'11230," 강남구",'60,"55 - 59세",2010,31948,14913,17035,87.50
'11230," 강남구",'65,"60 - 64세",2010,24419,11826,12593,93.90
'11230," 강남구",'70,"65 - 69세",2010,16133,8366,7767,107.70
'11230," 강남구",'75,"70 - 74세",2010,10214,4980,5234,95.10
'11230," 강남구",'80,"75 - 79세",2010,6204,2311,3893,59.40
'11230," 강남구",'85,"80 - 84세",2010,4067,1170,2897,40.40
'11230," 강남구",'90,"85세이상",2010,3015,790,2225,35.50
'11230," 강남구",'96,"15세미만",2010,67968,35593,32375,109.90
'11230," 강남구",'97,"15 - 64세",2010,414597,195109,219488,88.90
'11230," 강남구",'98,"65세이상",2010,39633,17617,22016,80.00
'11230," 강남구",'99,"평균연령",2010,37.3,36.5,37.9,
'11230," 강남구",'9A,"연령중위수",2010,36.4,35.8,36.9,
'11240," 송파구",'00,"계",2010,640732,311991,328741,94.90
'11240," 송파구",'05,"0 - 4세",2010,27470,14139,13331,106.10
'11240," 송파구",'10,"5 - 9세",2010,29846,15488,14358,107.90
'11240," 송파구",'15,"10 - 14세",2010,40064,20582,19482,105.60
'11240," 송파구",'20,"15 - 19세",2010,43922,22842,21080,108.40
'11240," 송파구",'25,"20 - 24세",2010,44238,22173,22065,100.50
'11240," 송파구",'30,"25 - 29세",2010,59198,27446,31752,86.40
'11240," 송파구",'35,"30 - 34세",2010,57307,27746,29561,93.90
'11240," 송파구",'40,"35 - 39세",2010,56351,27364,28987,94.40
'11240," 송파구",'45,"40 - 44세",2010,55150,26871,28279,95.00
'11240," 송파구",'50,"45 - 49세",2010,54099,25846,28253,91.50
'11240," 송파구",'55,"50 - 54세",2010,54054,25565,28489,89.70
'11240," 송파구",'60,"55 - 59세",2010,41006,19846,21160,93.80
'11240," 송파구",'65,"60 - 64세",2010,29260,14939,14321,104.30
'11240," 송파구",'70,"65 - 69세",2010,19296,9778,9518,102.70
'11240," 송파구",'75,"70 - 74세",2010,12880,5949,6931,85.80
'11240," 송파구",'80,"75 - 79세",2010,8346,3151,5195,60.70
'11240," 송파구",'85,"80 - 84세",2010,4850,1462,3388,43.20
'11240," 송파구",'90,"85세이상",2010,3395,804,2591,31.00
